result,nation,venue,venueCountry,date,name,yearOfBirth,sex,event,type
4:40:04,ALB,Elbasan,ALB,1976-04-21,Sadik Dimiri,,Male,50W,NR
4:40:04,ALB,Elbasan,ALB,1976-08-21,Dimitri Sadik,1942,Male,50W,NR
4:19:15,ALG,Boumerdès,ALG,1987-03-12,H'Mimed Rahouli,1964,Male,50W,NR
4:14:29,ARG,Buenos Aires,ARG,1993-05-09,Benjamin Loréfice,1969,Male,50W,NR
4:14:29,ARG,Buenos Aires,ARG,1993-05-09,Jorge Loréfice,1969,Male,50W,NR
4:20:40,ARM,Yerevan,URS,1955-10-11,Vagarshak Arzumanyan,,Male,50W,NR
3:35:47,AUS,Geelong,AUS,2006-12-02,Nathan Deakes,1977,Male,50W,NR
4:02:39,AUT,Přerov,CZE,1992-06-07,Stefan Wögerbauer,1959,Male,50W,NR
4:02:39,AUT,Přerov,CZE,1992-06-07,Stephan Wögerbauer,1959,Male,50W,NR
3:54:47,AZE,Leningrad,URS,1985-07-17,Sergey Shildkret,1962,Male,50W,NR
3:47:34,BEL,Arras,FRA,1989-09-10,Godfried De Jonckheere,1952,Male,50W,NR
3:40:02,BLR,Moskva,URS,1990-05-27,Aleksandr Potashov,1962,Male,50W,NR
4:02:00,BOL,Río de Janeiro,BRA,2016-08-19,Ronal Quispe,1989,Male,50W,NR
3:47:02,BRA,Río de Janeiro,BRA,2016-08-19,Caio Bonfim,1991,Male,50W,NR
4:07:46,BUL,Békéscsaba,HUN,1985-04-14,Bontcho Lapkov,1965,Male,50W,NR
3:41:38,CAN,Río de Janeiro,BRA,2016-08-19,Evan Dunfee,1990,Male,50W,NR
3:58:54,CHI,Juarez,MEX,2016-03-06,Edward Araya,1986,Male,50W,NR
3:36:06,CHN,Nanjing,CHN,2005-10-22,Yu Chaohong,1976,Male,50W,NR
5:03:21,CMR,Mérignac,FRA,2018-03-18,Daniel Foudjem Ngano,,Male,50W,NR
5:37:31,COK,Ōkato,NZL,1980-06-01,Uaongo Areai,1961,Male,50W,NR
3:47:41,COL,Valley Cottage NY,USA,2014-09-14,James Rendón,1985,Male,50W,NR
4:16:25,CRC,Dudince,SVK,2021-03-20,Deiby Cordero,1992,Male,50W,NR
4:05:02,CRO,Dudince,SVK,2019-03-23,Bruno Erent,1990,Male,50W,NR
3:52:19,CUB,Mar del Plata,ARG,1995-03-24,Edel Oliva,,Male,50W,NR
5:16:59,CYP,Yverdon-les-Bains,SUI,2006-10-29,John Constandinou,1972,Male,50W,NR
3:49:08,CZE,Fribourg,SUI,1996-04-13,Miloš Holuša,1965,Male,50W,NR
3:51:46,DEN,Dublin,IRL,2002-06-15,Jacob Sørensen,1974,Male,50W,NR
3:42:57,ECU,Juarez,MEX,2016-03-06,Andrés Chocho,1983,Male,50W,NR
4:22:04,EGY,Dudince,SVK,2016-03-19,Ahmed Dheif-Allah Ahmed,1985,Male,50W,NR
3:53:57,ESA,London,GBR,2012-08-11,Émerson Hernández,1989,Male,50W,NR
3:38:43,ESP,Orense,POR,1994-03-20,Valentí Massana,1970,Male,50W,NR
4:07:10,EST,Kohtla-Järve,URS,1975-06-14,Olav Laiv,,Male,50W,NR
4:58:54,ETH,La Coruña,ESP,2006-05-14,Debeko Yanka,1976,Male,50W,NR
4:56:55,FIJ,Melbourne,AUS,2018-09-09,Pramesh Prasad,1974,Male,50W,NR
3:39:34,FIN,Dudince,SVK,2000-03-25,Valentin Kononen,1969,Male,50W,NR
3:32:33,FRA,Zürich,SUI,2014-08-15,Yohann Diniz,1978,Male,50W,NR
3:51:13,GBR,Dudince,SVK,2021-03-20,Dominic King,1983,Male,50W,NR
3:57:28,GEO,Alma-Ata,URS,1965-10-17,Alexander Scherbina,,Male,50W,NR
3:37:46,GER,Saint-Denis,FRA,2003-08-27,Andreas Erm,1976,Male,50W,NR
4:42:15,GHA,Cape Coast,GHA,2006-04-29,Kofi Ali,,Male,50W,NR
3:49:56,GRE,London,GBR,2012-08-11,Aléxandros Papamihaíl,1988,Male,50W,NR
3:41:09,GUA,Dudince,SVK,2013-03-23,Erick Barrondo,1991,Male,50W,NR
4:39:51,HKG,Hongkong,HKG,2020-01-01,Tse Chun Hung,1981,Male,50W,NR
4:01:07,HON,Ciudad de Guatemala,GUA,1986-01-12,Santiago Fonseca,1953,Male,50W,NR
3:43:56,HUN,London,GBR,2017-08-13,Máté Helebrandt,1989,Male,50W,NR
4:32:20,INA,Jakarta,INA,2018-08-30,Hendro,1990,Male,50W,NR
3:56:00,IND,New Delhi,IND,2017-02-18,Sandeep Kumar Sangwan,1986,Male,50W,NR
3:37:54,IRL,London,GBR,2012-08-11,Robert Heffernan,1978,Male,50W,NR
4:15:42,ISR,UNKNOWN,???,1971-01-01,Shaul Ladany,1936,Male,50W,NR
5:09:04,ISV,Malmö,SWE,1976-09-18,Henry Klein,1952,Male,50W,NR
3:36:04,ITA,Rosignano Solvay,ITA,2007-02-11,Alex Schwazer,1984,Male,50W,NR
3:36:45,JPN,Takahata,JPN,2019-10-27,Masatora Kawano,1998,Male,50W,NR
3:39:22,KAZ,Deauville-Mézidon,FRA,1999-05-02,Sergey Korepanov,1964,Male,50W,NR
4:25:24,KEN,Seoul,KOR,1988-09-30,William Sawe,1955,Male,50W,NR
3:52:05,KGZ,Moskva,URS,1979-07-27,Otto Barch,,Male,50W,NR
3:45:55,KOR,London,GBR,2012-08-11,Park Chil-Sung,1982,Male,50W,NR
3:43:18,LAT,Ogre,LAT,1998-06-06,Aigars Fadejevs,1975,Male,50W,NR
5:15:53,LBA,Tunis,TUN,1967-09-15,Ahmed Issa,,Male,50W,NR
3:48:24,LTU,Dudince,SVK,2021-03-20,Artur Mastianica,1992,Male,50W,NR
4:10:05,LUX,Bad Krozingen,GER,1984-04-15,Lucien Faber,1952,Male,50W,NR
6:11:14,MAD,St-Denis-Reunion,FRA,2010-04-18,Flaviano Rakotonirina,,Male,50W,NR
4:57:29,MAR,Albi,FRA,1984-04-21,Hassan Kouchaoui,,Male,50W,NR
4:10:05,MAS,Kuala Lumpur,MAS,1998-09-21,Govindasamy Saravanan,1970,Male,50W,NR
4:01:38,MDA,Kyiv,UKR,1999-09-25,Feodosii Ciumacenco,1973,Male,50W,NR
3:41:20,MEX,Podébrady,TCH,1978-06-11,Raúl González,1952,Male,50W,NR
4:13:41,MRI,Dudince,SVK,2019-03-23,Jérome Caprice,1983,Male,50W,NR
4:21:52,MYA,Yangon,MYA,1997-01-17,Nyunt Win,,Male,50W,NR
4:23:55,NCA,Ranchuelo,CUB,1989-04-02,Luis Canelo,,Male,50W,NR
3:58:21,NED,Békéscsaba,HUN,1992-04-05,Harold van Beek,1962,Male,50W,NR
6:00:16,NGR,Bradford,GBR,2002-03-06,Charles Arozanyin,,Male,50W,NR
3:41:16,NOR,Berlin,GER,2009-08-21,Trond Nymark,1976,Male,50W,NR
3:46:29,NZL,London,GBR,2017-08-13,Quentin Rew,1984,Male,50W,NR
4:37:17,PAN,UNKNOWN,???,1983-04-17,Leonel Ramos,,Male,50W,NR
3:56:35,PER,Taicang,CHN,2014-05-03,Pavel Chihuán,1986,Male,50W,NR
4:22:38,PHI,Lingayen,PHI,1997-05-19,Saturnino Salazar,,Male,50W,NR
5:59:57,PLE,Cairo,EGY,1995-08-26,Yasser Ali Dib,,Male,50W,NR
3:36:03,POL,Saint-Denis,FRA,2003-08-27,Robert Korzeniowski,1968,Male,50W,NR
3:45:17,POR,Pontevedra,ESP,2012-03-04,João Vieira,1976,Male,50W,NR
4:16:00,PUR,Veracruz,MEX,2014-11-29,Luís Ángel López,1991,Male,50W,NR
5:30:00,QAT,UNKNOWN,???,1982-07-12,Mohamed Salem,,Male,50W,NR
3:55:29,ROU,Podébrady,CZE,2021-05-16,Marius Cocioran,1983,Male,50W,NR
3:53:09,RSA,Dudince,SVK,2021-03-20,Marc Mundell,1983,Male,50W,NR
3:34:14,RUS,Cheboksary,RUS,2008-05-11,Denis Nizhegorodov,1980,Male,50W,NR
5:07:03,SGP,Yangon,MYA,1969-12-09,Arumugan Kannan,,Male,50W,NR
4:18:28,SLO,Wien,AUT,1983-10-16,Milan Balek,1950,Male,50W,NR
4:37:12,SMR,Pescara,ITA,1994-03-20,Stefano Casali,1962,Male,50W,NR
3:48:01,SRB,Deauville-Mézidon,FRA,1999-05-02,Aleksandar Raković,1968,Male,50W,NR
3:59:19,SUI,Fribourg,SUI,1996-04-13,Pascal Charrière,1964,Male,50W,NR
3:34:38,SVK,Dudince,SVK,2015-03-21,Matej Tóth,1983,Male,50W,NR
3:44:49,SWE,Seoul,KOR,1988-09-30,Bo Gustafsson,1954,Male,50W,NR
